lac-cid,lat,long
42259-45771,23.14515,113.4112
9447-46551,22.993723,113.345587
10042-34676,23.13194,113.3778
10042-34675,23.13194,113.3778
10042-34674,23.13194,113.3778
42259-16193,23.14496,113.39356
42259-16192,23.14496,113.39356
42259-16191,23.14496,113.39356
9459-14147,23.14629,113.33486
9675-12748,0.0,0.0
9675-12749,0.0,0.0
42265-34112,23.148579,113.295055
42265-34113,23.148579,113.295055
42265-34111,23.148579,113.295055
42266-39761,0.0,0.0
42266-31511,23.126776,113.245965
9431-10493,22.946067,113.403718
9510-14539,23.26114,113.31872
9510-14538,23.26114,113.31872
9510-14537,23.26114,113.31872
42259-16228,0.0,0.0
42259-22177,0.0,0.0
42259-16227,0.0,0.0
42259-16226,0.0,0.0
9734-29742,23.15049,113.24681
9734-29741,23.15049,113.24681
10310-12867,23.402571,113.192617
10310-12868,0.0,0.0
10310-12869,23.403448,113.185752
9452-39634,0.0,0.0
9664-20876,0.0,0.0
10022-22535,22.982085,113.420896
10022-22534,22.983758,113.425558
10022-22536,0.0,0.0
9458-49603,0.0,0.0
42259-50841,0.0,0.0
9435-21415,0.0,0.0
42267-12678,0.0,0.0
9435-21411,23.186899,113.574884
42261-37221,23.381922,113.242029
9442-49157,0.0,0.0
42265-31061,0.0,0.0
42265-31062,0.0,0.0
9484-42801,23.11231,113.25744
10031-34311,22.802886,113.548266
9746-61942,23.17532,113.22047
10310-46133,23.394976,113.158009
10310-46132,23.391935,113.163668
10310-46131,0.0,0.0
9741-35203,23.125271,113.632285
10326-15315,0.0,0.0
9483-28991,23.09881,113.4414
9483-28993,23.09881,113.4414
9483-28992,23.09881,113.4414
42266-38491,23.103434,113.27003
42289-16561,23.54472,113.5789
9469-55368,23.09596,113.33752
9469-55369,23.09596,113.33752
9469-55366,23.09596,113.33752
9469-55367,23.09596,113.33752
9469-45477,23.09547,113.32185
10015-13894,23.11764,113.54313
42266-54941,23.14634,113.24818
9469-45478,23.09547,113.32185
9692-26283,22.92126,113.36535
9692-26282,22.92126,113.36535
9692-26281,22.92126,113.36535
42265-30911,23.124979,113.356855
9453-35391,23.13331,113.26455
10034-23747,23.14568,113.41111
9480-13731,23.10552,113.359088
9464-12548,0.0,0.0
9495-46051,23.13737,113.32767
9464-12549,0.0,0.0
9734-28164,23.15627,113.24815
9734-28167,23.15627,113.24815
42260-45451,23.176077,113.31501
10004-43405,0.0,0.0
9743-2612,0.0,0.0
10018-12229,23.372928,113.196006
10018-12228,23.367854,113.197156
10018-12227,23.371271,113.201726
9743-2611,0.0,0.0
9742-27035,0.0,0.0
9742-27034,0.0,0.0
9742-27036,23.1828,113.72983
10323-36194,23.29563,113.826875
10323-36195,23.293725,113.826308
10323-36196,23.294728,113.82227
9442-32937,0.0,0.0
42259-32071,23.139505,113.326752
9508-39727,23.123704,113.27483
42266-22303,23.13319,113.255
42266-22302,23.13319,113.255
42266-22301,23.13319,113.255
42267-3081,23.0256,113.3147
42267-3083,23.0256,113.3147
42267-3082,23.0256,113.3147
10317-26387,23.1574,113.257
10027-35942,0.0,0.0
42259-28952,23.21628,113.51692
42259-28953,23.21628,113.51692
42267-1816,22.99904,113.34288
9449-24521,23.38948,113.29761
9509-26296,23.11732,113.40009
9509-26295,23.11732,113.40009
9509-26294,23.11732,113.40009
9493-42242,23.13031,113.38836
9493-42241,23.13031,113.38836
42266-51811,23.074487,113.297449
42265-33331,23.099225,113.313406
9427-25622,0.0,0.0
10043-59733,0.0,0.0
9427-25621,0.0,0.0
42261-15007,23.41749,113.24939
42261-15006,23.41749,113.24939
42261-11581,23.47038,113.15164
42261-11582,23.47038,113.15164
42261-11583,23.47038,113.15164
42261-15008,23.41749,113.24939
10312-47751,23.12466,113.24254
42267-24421,23.04699,113.43082
42259-59253,23.14136,113.33509
10327-29417,23.15407,113.30444
9745-39097,0.0,0.0
42259-59252,23.14136,113.33509
9741-36989,0.0,0.0
9741-36987,23.112876,113.615671
10031-20281,22.775208,113.545652
10031-20283,0.0,0.0
10031-20282,22.770194,113.552258
9462-51534,0.0,0.0
42261-11632,23.37778,113.2606
42261-11633,23.37778,113.2606
42261-11631,23.37778,113.2606
9475-25476,23.15178,113.43998
9475-25474,23.15178,113.43998
9475-25475,23.15178,113.43998
9425-55722,0.0,0.0
9487-29577,23.14443,113.22137
42288-23667,23.48358,113.74997
42288-23666,23.48358,113.74997
42288-23668,23.48358,113.74997
42265-47701,23.12266,113.304178
9743-18973,23.2769,113.858727
9743-18972,0.0,0.0
42261-24901,23.43936,113.12803
42261-24902,23.43936,113.12803
42261-24903,23.43936,113.12803
42266-6763,23.12952,113.25224
42266-27226,23.15314,113.24502
9509-48447,0.0,0.0
9509-48444,0.0,0.0
9509-48441,0.0,0.0
42265-38301,23.147593,113.274708
9743-41211,0.0,0.0
10321-54404,0.0,0.0
42263-12817,22.7989,113.54736
42263-12816,22.7989,113.54736
10311-28234,23.08361,113.2878
9484-39121,23.11081,113.27502
9436-20734,23.11849,113.25116
9484-39123,23.11081,113.27502
9484-39122,23.11081,113.27502
9427-23117,23.07464,113.41647
10015-30609,23.1135,113.53734
9427-23112,23.076918,113.417109
9427-23113,0.0,0.0
9445-24756,23.019811,113.332864
9427-23118,23.07464,113.41647
9427-23119,23.07464,113.41647
9730-44284,0.0,0.0
10021-34333,0.0,0.0
10021-34332,0.0,0.0
10021-34331,23.427554,113.339955
10327-45808,0.0,0.0
10327-45807,0.0,0.0
9493-14751,23.12219,113.38609
9457-54642,0.0,0.0
42259-6451,0.0,0.0
10042-53037,23.13185,113.37145
10303-54674,23.466544,113.141593
10035-28304,23.22622,113.28371
9664-40127,22.838073,113.504837
9664-40128,0.0,0.0
9466-21911,23.16705,113.33663
9466-21913,23.16705,113.33663
9466-21912,23.16705,113.33663
42266-41751,23.095669,113.286533
42265-6871,23.11383,113.35671
9509-30228,23.11711,113.40588
42265-6873,23.11383,113.35671
42265-6872,23.11383,113.35671
42268-59221,0.0,0.0
42268-59222,0.0,0.0
42268-59223,0.0,0.0
9509-30227,23.11711,113.40588
9423-24637,23.12314,113.31484
9423-24634,23.1177,113.31191
10031-45635,0.0,0.0
10031-45634,0.0,0.0
9459-45527,0.0,0.0
9474-32077,23.13916,113.33724
10032-39151,0.0,0.0
10018-31457,0.0,0.0
10032-39153,22.709131,113.542515
10032-39157,0.0,0.0
42259-3523,23.19234,113.33609
42259-3522,23.19234,113.33609
42259-3521,23.19234,113.33609
10016-12427,23.051828,113.335575
10323-36833,23.291575,113.827117
10323-36832,0.0,0.0
10323-36831,23.292498,113.827679
10312-44337,0.0,0.0
9748-28594,23.67088,113.36273
10309-34807,0.0,0.0
42267-28292,22.946176,113.309161
42267-28293,22.946176,113.309161
42267-28291,22.946176,113.309161
10021-35851,23.4888,113.328709
42260-6867,23.206552,113.265226
42260-6866,23.206552,113.265226
9425-26485,23.19387,113.38127
9425-26484,23.19387,113.38127
9425-26486,23.19387,113.38127
9425-26481,23.20428,113.38164
10318-59362,23.19981,113.21931
9484-20831,23.12147,113.26438
10318-18001,23.19176,113.22634
10021-56982,0.0,0.0
42259-4171,23.17826,113.35824
42289-16601,23.55194,113.58021
42289-16602,23.55194,113.58021
42289-16603,23.55194,113.58021
10315-52163,23.15273,113.25603
9432-22749,22.935241,113.377806
42266-46191,23.148342,113.252932
9479-14454,23.1581,113.32623
9479-14455,23.1581,113.32623
9479-14456,23.1581,113.32623
10038-10214,0.0,0.0
9488-47147,23.13161,113.30927
10021-57581,0.0,0.0
9458-43964,0.0,0.0
42266-35862,23.157441,113.247875
9692-43851,0.0,0.0
9423-29921,23.12556,113.3142
42259-63901,0.0,0.0
10326-11695,23.013902,113.299751
42265-49671,23.124832,113.29078
9441-20534,0.0,0.0
10033-50487,23.17033,113.42219
10329-34344,23.15501,113.2673
9434-57641,0.0,0.0
10033-50488,23.17033,113.42219
9730-50537,0.0,0.0
9734-52413,0.0,0.0
9453-16821,23.13487,113.2661
9453-16827,23.134,113.26734
42263-22383,22.94939,113.44279
42263-22381,22.94939,113.44279
9747-47367,0.0,0.0
9477-65420,0.0,0.0
42261-30261,23.367717,113.192787
9745-17789,23.380211,113.250178
9745-17788,0.0,0.0
42267-22333,23.03846,113.3612
42267-22332,23.03846,113.3612
42267-22331,23.03846,113.3612
9745-17787,23.384704,113.257176
9745-17786,0.0,0.0
9745-17785,23.374533,113.233072
9745-17784,0.0,0.0
9442-27179,0.0,0.0
10326-52309,22.983619,113.296302
42261-58932,23.423884,113.174337
42261-58933,23.423884,113.174337
9455-22543,22.955791,113.428856
42261-58931,23.423884,113.174337
9442-27177,0.0,0.0
9489-27261,23.12845,113.25093
9455-22546,0.0,0.0
9462-56308,0.0,0.0
9449-29024,23.38948,113.29761
9449-29025,23.38948,113.29761
9452-26437,23.1263,113.28774
9431-22567,22.954571,113.416537
42259-16428,0.0,0.0
42259-16427,0.0,0.0
42259-16426,0.0,0.0
9487-40298,23.1481,113.22617
9743-56831,0.0,0.0
42289-50661,23.5327,113.6014
42267-21026,23.06837,113.34586
42267-21027,23.06837,113.34586
42261-42681,23.385691,113.197453
10037-24093,23.344298,113.103503
42267-21022,23.07505,113.34134
42267-21023,23.07505,113.34134
42267-21021,23.07505,113.34134
42289-9717,23.64363,113.77634
42289-9716,23.64363,113.77634
42289-9718,23.64363,113.77634
10004-48996,0.0,0.0
10004-48995,0.0,0.0
10004-48994,0.0,0.0
10315-38766,23.15273,113.26042
10315-38764,23.15273,113.26042
10315-38765,23.15273,113.26042
9495-52661,0.0,0.0
9458-49602,0.0,0.0
9469-26104,23.098138,113.329284
9469-26105,23.098138,113.329284
9469-26106,23.098138,113.329284
9469-26107,23.09997,113.32491
10327-42334,23.148143,113.309234
10027-57015,0.0,0.0
42265-55671,23.129511,113.383416
42288-64792,23.37029,113.86001
42288-64793,23.37029,113.86001
42288-64791,23.37029,113.86001
42268-33481,22.945377,113.361875
10024-36149,0.0,0.0
42266-45262,23.085517,113.278126
42266-45261,23.085517,113.278126
10009-29027,23.12943,113.2792
10043-56617,0.0,0.0
42265-28256,0.0,0.0
10042-32431,23.13629,113.36518
42267-39423,23.037223,113.314946
10044-48721,23.541002,113.575751
42267-39421,23.037223,113.314946
9455-31861,22.960623,113.460656
9474-14693,23.13803,113.33777
9474-14692,23.13803,113.33777
9474-14691,23.13803,113.33777
9743-17614,0.0,0.0
42265-53851,23.141286,113.278227
42265-53852,23.141286,113.278227
42265-53853,23.141286,113.278227
42265-53854,23.141286,113.278227
9459-31939,23.14422,113.35798
9459-31934,23.14422,113.35798
9459-31935,23.14422,113.35798
9740-42327,0.0,0.0
9474-37944,0.0,0.0
42261-19141,23.40875,113.1963
42261-19142,23.40875,113.1963
42261-19143,23.40875,113.1963
10013-24294,23.2216,113.20188
10013-24295,23.2216,113.20188
42266-35672,23.148001,113.247904
42266-35671,23.148001,113.247904
42268-13713,22.9448,113.38994
9495-46697,23.13612,113.31334
9495-46694,23.13566,113.31809
9495-46693,23.13702,113.31402
9495-46692,23.13702,113.31402
9495-46691,23.13702,113.31402
9435-46245,23.279735,113.569252
9508-45574,0.0,0.0
42265-35161,23.103684,113.311045
10320-41567,23.21146,113.25959
9479-36731,23.16057,113.32492
9429-30483,0.0,0.0
9479-36733,23.16057,113.32492
9479-36732,23.16057,113.32492
9458-23390,23.05666,113.21338
9458-23391,23.05666,113.21338
42269-812,23.06573,113.52729
42269-813,23.06573,113.52729
42269-811,23.06573,113.52729
10318-62104,23.19956,113.21209
9480-13284,23.102486,113.360949
42261-61172,23.46906,113.20896
42261-61173,23.46906,113.20896
42261-61171,23.46906,113.20896
10332-48724,0.0,0.0
10332-48725,0.0,0.0
10332-48726,0.0,0.0
42259-202,23.15607,113.33195
42259-203,23.15607,113.33195
9461-28126,0.0,0.0
42259-201,23.15607,113.33195
42260-14793,0.0,0.0
42260-14792,0.0,0.0
10324-51332,23.55894,113.61078
10324-51335,23.5338,113.58217
42260-14794,0.0,0.0
42261-842,23.36628,113.24435
9745-34794,0.0,0.0
42260-9792,23.19194,113.26556
42260-9793,23.19194,113.26556
42260-9791,23.19194,113.26556
10309-39194,22.706507,113.506688
10041-31384,23.183678,113.253415
42259-31161,23.139152,113.344426
10008-15811,23.22809,113.821357
42266-30841,23.093808,113.227891
10313-45177,0.0,0.0
42260-9138,23.27159,113.32467
10333-24323,0.0,0.0
42260-9136,23.27159,113.32467
42260-9137,23.27159,113.32467
9483-23099,23.10089,113.43608
9483-23098,23.10089,113.43608
10328-23464,23.13695,113.29944
9483-23097,23.10089,113.43608
10036-37334,23.22026,113.29935
9734-54904,23.1491,113.24243
9734-54905,23.1491,113.24243
9734-54907,23.1517,113.24259
9438-56458,0.0,0.0
42288-15842,0.0,0.0
42288-15843,0.0,0.0
42288-15841,0.0,0.0
10040-23114,23.23094,113.51338
42259-17352,0.0,0.0
9747-54844,0.0,0.0
9741-49263,23.119551,113.61175
10013-20998,23.21977,113.22781
10013-20997,23.21977,113.22781
42265-6041,0.0,0.0
42265-6042,0.0,0.0
10037-25521,0.0,0.0
10037-25523,0.0,0.0
10037-25522,0.0,0.0
10042-50051,0.0,0.0
42259-20523,0.0,0.0
9484-44309,23.1177,113.26236
10029-11714,23.11814,113.33505
9432-51214,0.0,0.0
9432-51215,0.0,0.0
9739-11967,22.925248,113.335302
42260-18681,23.17369,113.31184
42260-18683,23.17369,113.31184
42260-18682,23.17369,113.31184
10329-40777,0.0,0.0
10308-12418,0.0,0.0
9728-10684,0.0,0.0
10040-19716,23.21819,113.49593
10040-19715,23.21819,113.49593
10040-19714,23.21819,113.49593
10308-15291,23.258796,113.802504
10308-15293,0.0,0.0
10308-15292,0.0,0.0
10308-15295,0.0,0.0
9449-22409,23.38001,113.32205
10308-15296,0.0,0.0
9449-22408,23.38001,113.32205
42267-62522,23.047543,113.287918
42267-62523,23.047543,113.287918
42267-62521,23.047543,113.287918
42269-3803,23.06871,113.53523
42269-3802,23.06871,113.53523
42269-3801,23.06871,113.53523
42266-4756,23.08835,113.28218
9427-37794,23.073404,113.382173
9423-51783,0.0,0.0
9728-22191,23.16444,113.23612
9728-22193,23.16444,113.23612
9728-22192,23.16444,113.23612
10024-51566,0.0,0.0
10024-51564,0.0,0.0
10024-51565,0.0,0.0
9422-41001,23.18704,113.33707
9422-41003,23.18704,113.33707
9422-41002,23.18704,113.33707
10308-51817,0.0,0.0
10308-51814,0.0,0.0
9484-10534,0.0,0.0
9429-65435,22.890688,113.284543
42259-37022,23.139515,113.403045
42259-37021,23.139515,113.403045
10027-52388,0.0,0.0
10027-52389,23.159347,113.624274
10303-14916,0.0,0.0
10303-14914,23.47705,113.144338
10303-14915,0.0,0.0
10300-56767,23.037138,113.299472
10300-56768,0.0,0.0
10300-56769,23.037391,113.295448
9482-29724,23.10499,113.26898
9459-54731,0.0,0.0
9479-18247,23.15103,113.3473
9434-48411,0.0,0.0
9434-48412,0.0,0.0
9434-48413,0.0,0.0
42266-39131,23.126229,113.25773
42266-39132,23.126229,113.25773
10014-53804,23.14511,113.23734
10014-53805,23.14511,113.23734
9425-52059,0.0,0.0
42288-22286,0.0,0.0
42288-22287,0.0,0.0
10312-44137,0.0,0.0
42260-10352,0.0,0.0
42260-10351,0.0,0.0
42265-30892,23.122538,113.286076
42265-30891,23.122538,113.286076
42288-22288,0.0,0.0
42259-22708,0.0,0.0
42259-22701,0.0,0.0
42259-22703,0.0,0.0
42259-22702,0.0,0.0
10324-49734,23.58241,113.67345
42259-22707,0.0,0.0
42259-22706,0.0,0.0
10333-54548,23.419492,113.221401
10333-54549,0.0,0.0
9475-25212,23.17615,113.46442
9475-25213,23.17615,113.46442
9475-25211,23.17615,113.46442
10333-54547,23.426836,113.226931
9469-19124,23.08917,113.3297
9469-19125,23.08917,113.3297
9469-19126,23.08917,113.3297
9469-19127,23.08917,113.3297
9500-47768,23.09257,113.27141
9500-47767,23.09257,113.27141
42265-44871,0.0,0.0
9469-19128,23.08917,113.3297
9469-19129,23.08917,113.3297
10034-59176,0.0,0.0
10034-59177,0.0,0.0
10034-59174,0.0,0.0
10034-59175,23.128764,113.410849
10034-59172,23.122994,113.404188
10034-59173,0.0,0.0
9479-40541,0.0,0.0
10034-59171,0.0,0.0
10034-59178,0.0,0.0
10034-59179,0.0,0.0
9491-51801,23.104375,113.357497
10018-32544,0.0,0.0
10302-50644,23.08625,113.51394
42265-18217,23.131691,113.32659
42265-18216,23.131691,113.32659
42266-64833,23.072904,113.309079
42266-64832,23.072904,113.309079
42266-64831,23.072904,113.309079
42265-18218,23.131691,113.32659
9484-44684,23.11885,113.28086
9484-44687,0.0,0.0
10324-47721,0.0,0.0
42266-38261,23.098289,113.246887
9739-30254,22.924441,113.329909
9483-47624,23.10779,113.44324
9483-47625,23.10779,113.44324
9483-47626,23.10779,113.44324
10017-45977,0.0,0.0
42266-19661,23.112625,113.232503
42259-31532,23.137867,113.4036
42259-31533,23.137867,113.4036
42266-19668,0.0,0.0
42259-31531,23.137867,113.4036
9734-45814,0.0,0.0
42261-19423,23.44313,113.16018
9509-33131,23.11403,113.39033
42261-19421,23.44313,113.16018
9509-33134,23.11554,113.39341
42268-4901,22.913871,113.351076
42268-4902,22.913871,113.351076
42268-4903,22.913871,113.351076
9741-61544,0.0,0.0
9741-61542,23.120878,113.640395
9741-61543,23.127157,113.658333
9432-39071,22.940663,113.385335
9432-39072,22.941257,113.380825
9432-39073,22.943255,113.380896
10305-24731,23.26654,113.28487
42267-36172,23.004022,113.355568
9459-36826,23.13691,113.35691
9459-36825,23.13691,113.35691
9459-36824,23.13691,113.35691
9447-44217,0.0,0.0
9452-27727,23.12753,113.2851
42289-29552,23.58881,113.56774
42289-29553,23.58881,113.56774
42289-29551,23.58881,113.56774
9484-51916,23.11851,113.27076
9484-51915,0.0,0.0
10313-38894,0.0,0.0
42288-18302,23.21056,113.6011
42288-18303,23.21056,113.6011
42288-18301,23.21056,113.6011
10299-14307,23.12631,113.36669
9508-27467,23.1282,113.2664
9508-27468,23.1282,113.2664
10299-14309,23.12631,113.36669
10299-14308,23.12631,113.36669
10326-47331,0.0,0.0
42265-14991,23.12457,113.31624
42265-14992,23.12457,113.31624
42265-14993,23.12457,113.31624
10039-30964,23.42418,113.51702
42266-11716,23.181725,113.24857
9422-52614,0.0,0.0
9422-52611,0.0,0.0
9422-52612,0.0,0.0
9422-52613,0.0,0.0
42265-48834,0.0,0.0
42265-48832,0.0,0.0
42265-48833,0.0,0.0
42265-48831,0.0,0.0
42261-11773,23.43178,113.24725
